GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
1700113,2000,Abingdon,Illinois,3612.0,9.87,,20.32,374.0,35642.0,51400.0,20.6,97.37,0.55,1.14,0.14,0.11,0.0,0.55,0.14,,,,,0,0,0
1700113,2001,Abingdon,Illinois,3612.0,9.87,287.8,20.32,374.0,35642.0,51400.0,20.6,97.37,0.55,1.14,0.14,0.11,0.0,0.55,0.14,1.59,1.59,0.55,0.55,1,0,0
1700113,2002,Abingdon,Illinois,3612.0,9.87,290.41,20.32,374.0,35642.0,51400.0,20.6,97.37,0.55,1.14,0.14,0.11,0.0,0.55,0.14,1.0,1.0,0.34,0.34,1,0,0
1700113,2003,Abingdon,Illinois,3612.0,9.87,293.83,20.32,374.0,35642.0,51400.0,20.6,97.37,0.55,1.14,0.14,0.11,0.0,0.55,0.14,1.63,1.63,0.56,0.56,1,0,0
1700113,2004,Abingdon,Illinois,3612.0,9.87,,20.32,374.0,35642.0,51400.0,20.6,97.37,0.55,1.14,0.14,0.11,0.0,0.55,0.14,,,,,0,0,0
1700113,2005,Abingdon,Illinois,3663.0,12.21,,22.6,484.0,42065.0,61500.0,27.1,96.12,1.8,0.22,0.41,0.0,0.0,1.45,0.0,,,,,0,0,0
1700113,2006,Abingdon,Illinois,3663.0,12.21,,22.6,484.0,42065.0,61500.0,27.1,96.12,1.8,0.22,0.41,0.0,0.0,1.45,0.0,,,,,0,0,0
1700113,2007,Abingdon,Illinois,3663.0,12.21,,22.6,484.0,42065.0,61500.0,27.1,96.12,1.8,0.22,0.41,0.0,0.0,1.45,0.0,,,,,0,0,0
1700113,2008,Abingdon,Illinois,3663.0,12.21,,22.6,484.0,42065.0,61500.0,27.1,96.12,1.8,0.22,0.41,0.0,0.0,1.45,0.0,,,,,0,0,0
1700113,2009,Abingdon,Illinois,3663.0,12.21,,22.6,484.0,42065.0,61500.0,27.1,96.12,1.8,0.22,0.41,0.0,0.0,1.45,0.0,,,,,0,0,0
1700113,2010,Abingdon,Illinois,3319.0,11.69,,25.4,584.0,39758.0,62900.0,27.0,95.21,1.08,1.72,0.15,0.42,0.0,1.36,0.06,,,,,0,0,0
1700113,2011,Abingdon,Illinois,3105.0,15.7,,31.53,532.0,36169.0,66500.0,32.2,93.04,2.09,1.32,0.0,0.0,0.0,3.54,0.0,,,,,0,0,0
1700113,2012,Abingdon,Illinois,3105.0,15.7,,31.53,532.0,36169.0,66500.0,32.2,93.04,2.09,1.32,0.0,0.0,0.0,3.54,0.0,,,,,0,0,0
1700113,2013,Abingdon,Illinois,3105.0,15.7,337.12,31.53,532.0,36169.0,66500.0,32.2,93.04,2.09,1.32,0.0,0.0,0.0,3.54,0.0,4.88,3.93,1.17,1.45,0,0,0
1700113,2014,Abingdon,Illinois,3105.0,15.7,343.88,31.53,532.0,36169.0,66500.0,32.2,93.04,2.09,1.32,0.0,0.0,0.0,3.54,0.0,11.15,11.15,3.24,3.24,0,0,0
1700113,2015,Abingdon,Illinois,3105.0,15.7,350.48,31.53,532.0,36169.0,66500.0,32.2,93.04,2.09,1.32,0.0,0.0,0.0,3.54,0.0,10.67,6.6,1.88,3.04,0,0,0
1700113,2016,Abingdon,Illinois,3105.0,15.7,357.24,31.53,532.0,36169.0,66500.0,32.2,93.04,2.09,1.32,0.0,0.0,0.0,3.54,0.0,13.86,11.05,3.09,3.88,0,0,0
1700178,2000,Adair,Illinois,,,18.07,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
1700178,2001,Adair,Illinois,,,17.71,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
1700178,2002,Adair,Illinois,,,17.36,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
1700178,2003,Adair,Illinois,,,17.36,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
1700178,2004,Adair,Illinois,,,17.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
1700178,2005,Adair,Illinois,,,16.65,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
1700178,2006,Adair,Illinois,,,16.3,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
1700178,2007,Adair,Illinois,,,15.94,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
1700178,2008,Adair,Illinois,,,15.94,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
1700178,2009,Adair,Illinois,,,15.59,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
1700178,2010,Adair,Illinois,210.0,0.0,15.23,7.87,834.0,31801.0,43300.0,31.7,98.1,0.48,0.48,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1700178,2011,Adair,Illinois,150.0,0.0,15.59,7.69,,,60000.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1700178,2012,Adair,Illinois,150.0,0.0,16.3,7.69,,,60000.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1700178,2013,Adair,Illinois,150.0,0.0,16.65,7.69,,,60000.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1700178,2014,Adair,Illinois,150.0,0.0,17.0,7.69,,,60000.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1700178,2015,Adair,Illinois,150.0,0.0,17.71,7.69,,,60000.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1700178,2016,Adair,Illinois,150.0,0.0,18.07,7.69,,,60000.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1700230,2000,Addieville,Illinois,267.0,2.65,15.81,12.15,367.0,46667.0,66000.0,15.0,98.13,0.0,0.37,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1,0,0
1700230,2001,Addieville,Illinois,267.0,2.65,15.46,12.15,367.0,46667.0,66000.0,15.0,98.13,0.0,0.37,0.75,0.0,0.0,0.75,0.0,0.34,0.34,2.22,2.22,0,0,0
1700230,2002,Addieville,Illinois,267.0,2.65,15.12,12.15,367.0,46667.0,66000.0,15.0,98.13,0.0,0.37,0.75,0.0,0.0,0.75,0.0,0.34,0.34,2.27,2.27,0,0,0
1700230,2003,Addieville,Illinois,267.0,2.65,14.78,12.15,367.0,46667.0,66000.0,15.0,98.13,0.0,0.37,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0,0,0
1700230,2004,Addieville,Illinois,267.0,2.65,14.43,12.15,367.0,46667.0,66000.0,15.0,98.13,0.0,0.37,0.75,0.0,0.0,0.75,0.0,0.34,0.34,2.38,2.38,0,0,0
1700230,2005,Addieville,Illinois,299.0,7.69,14.09,5.69,,41750.0,85700.0,,96.99,0.0,1.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1700230,2006,Addieville,Illinois,299.0,7.69,13.75,5.69,,41750.0,85700.0,,96.99,0.0,1.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1700230,2007,Addieville,Illinois,299.0,7.69,13.4,5.69,,41750.0,85700.0,,96.99,0.0,1.0,2.01,0.0,0.0,0.0,0.0,0.34,0.34,2.56,2.56,1,0,0
1700230,2008,Addieville,Illinois,299.0,7.69,13.06,5.69,,41750.0,85700.0,,96.99,0.0,1.0,2.01,0.0,0.0,0.0,0.0,0.34,0.34,2.63,2.63,0,0,0
1700230,2009,Addieville,Illinois,299.0,7.69,12.72,5.69,,41750.0,85700.0,,96.99,0.0,1.0,2.01,0.0,0.0,0.0,0.0,1.03,1.03,8.11,8.11,1,0,0
1700230,2010,Addieville,Illinois,252.0,6.49,12.37,9.18,583.0,58375.0,86300.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1700230,2011,Addieville,Illinois,311.0,3.8,12.72,18.69,763.0,69375.0,103400.0,24.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,2.7,2.7,0,0,0
1700230,2012,Addieville,Illinois,311.0,3.8,13.06,18.69,763.0,69375.0,103400.0,24.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1700230,2013,Addieville,Illinois,311.0,3.8,13.4,18.69,763.0,69375.0,103400.0,24.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.34,2.56,5.13,0,0,0
1700230,2014,Addieville,Illinois,311.0,3.8,13.4,18.69,763.0,69375.0,103400.0,24.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,2.56,2.56,0,0,0
1700230,2015,Addieville,Illinois,311.0,3.8,13.75,18.69,763.0,69375.0,103400.0,24.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1700230,2016,Addieville,Illinois,311.0,3.8,14.09,18.69,763.0,69375.0,103400.0,24.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1700243,2000,Addison,Illinois,35914.0,9.59,,31.61,688.0,54090.0,173200.0,24.1,59.98,2.43,28.4,0.12,7.9,0.01,1.06,0.1,,,,,0,0,0
1700243,2001,Addison,Illinois,35914.0,9.59,3526.51,31.61,688.0,54090.0,173200.0,24.1,59.98,2.43,28.4,0.12,7.9,0.01,1.06,0.1,119.48,80.72,2.29,3.39,0,0,0
1700243,2002,Addison,Illinois,35914.0,9.59,3534.19,31.61,688.0,54090.0,173200.0,24.1,59.98,2.43,28.4,0.12,7.9,0.01,1.06,0.1,119.63,71.96,2.04,3.39,0,0,0
1700243,2003,Addison,Illinois,35914.0,9.59,3544.51,31.61,688.0,54090.0,173200.0,24.1,59.98,2.43,28.4,0.12,7.9,0.01,1.06,0.1,110.99,74.77,2.11,3.13,0,0,0
1700243,2004,Addison,Illinois,35914.0,9.59,3555.85,31.61,688.0,54090.0,173200.0,24.1,59.98,2.43,28.4,0.12,7.9,0.01,1.06,0.1,128.03,88.84,2.5,3.6,0,0,0
1700243,2005,Addison,Illinois,36747.0,9.57,3570.17,28.36,870.0,62587.0,283200.0,34.2,53.2,3.29,36.37,0.0,6.42,0.0,0.47,0.25,155.03,73.39,2.06,4.34,0,0,0
1700243,2006,Addison,Illinois,36747.0,9.57,3569.67,28.36,870.0,62587.0,283200.0,34.2,53.2,3.29,36.37,0.0,6.42,0.0,0.47,0.25,147.18,100.03,2.8,4.12,0,0,0
1700243,2007,Addison,Illinois,36747.0,9.57,3582.86,28.36,870.0,62587.0,283200.0,34.2,53.2,3.29,36.37,0.0,6.42,0.0,0.47,0.25,171.35,111.53,3.11,4.78,0,0,0
1700243,2008,Addison,Illinois,36747.0,9.57,3591.34,28.36,870.0,62587.0,283200.0,34.2,53.2,3.29,36.37,0.0,6.42,0.0,0.47,0.25,188.55,128.3,3.57,5.25,0,0,0
1700243,2009,Addison,Illinois,36747.0,9.57,3600.86,28.36,870.0,62587.0,283200.0,34.2,53.2,3.29,36.37,0.0,6.42,0.0,0.47,0.25,177.68,131.76,3.66,4.93,0,0,0
1700243,2010,Addison,Illinois,36942.0,10.54,3610.15,31.57,920.0,59104.0,262500.0,32.4,47.54,3.67,40.1,0.15,7.32,0.01,1.08,0.13,145.55,97.68,2.71,4.03,0,0,0
1700243,2011,Addison,Illinois,37270.0,13.42,3652.18,33.4,914.0,54928.0,225700.0,32.2,48.72,3.98,39.99,0.07,6.05,0.0,1.04,0.15,245.48,160.24,4.39,6.72,0,0,0
1700243,2012,Addison,Illinois,37270.0,13.42,3689.44,33.4,914.0,54928.0,225700.0,32.2,48.72,3.98,39.99,0.07,6.05,0.0,1.04,0.15,196.36,110.35,2.99,5.32,0,0,0
1700243,2013,Addison,Illinois,37270.0,13.42,3737.78,33.4,914.0,54928.0,225700.0,32.2,48.72,3.98,39.99,0.07,6.05,0.0,1.04,0.15,208.92,137.56,3.68,5.59,0,0,0
1700243,2014,Addison,Illinois,37270.0,13.42,3767.8,33.4,914.0,54928.0,225700.0,32.2,48.72,3.98,39.99,0.07,6.05,0.0,1.04,0.15,171.8,114.07,3.03,4.56,0,0,0
1700243,2015,Addison,Illinois,37270.0,13.42,3812.64,33.4,914.0,54928.0,225700.0,32.2,48.72,3.98,39.99,0.07,6.05,0.0,1.04,0.15,176.6,102.69,2.69,4.63,0,0,0
1700243,2016,Addison,Illinois,37270.0,13.42,3847.09,33.4,914.0,54928.0,225700.0,32.2,48.72,3.98,39.99,0.07,6.05,0.0,1.04,0.15,153.15,111.82,2.91,3.98,0,0,0
1700295,2000,Adeline,Illinois,139.0,2.84,,10.0,625.0,59583.0,79200.0,10.0,96.4,0.0,2.88,0.72,0.0,0.0,0.0,0.0,,,,,0,0,0
1700295,2001,Adeline,Illinois,139.0,2.84,,10.0,625.0,59583.0,79200.0,10.0,96.4,0.0,2.88,0.72,0.0,0.0,0.0,0.0,,,,,0,0,0
1700295,2002,Adeline,Illinois,139.0,2.84,8.9,10.0,625.0,59583.0,79200.0,10.0,96.4,0.0,2.88,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1700295,2003,Adeline,Illinois,139.0,2.84,8.9,10.0,625.0,59583.0,79200.0,10.0,96.4,0.0,2.88,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1700295,2004,Adeline,Illinois,139.0,2.84,8.82,10.0,625.0,59583.0,79200.0,10.0,96.4,0.0,2.88,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1700295,2005,Adeline,Illinois,115.0,8.33,8.75,2.38,,50000.0,83600.0,,99.13,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.08,0.08,0.87,0.87,1,0,0
1700295,2006,Adeline,Illinois,115.0,8.33,8.67,2.38,,50000.0,83600.0,,99.13,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.15,0.15,1.75,1.75,0,0,0
1700295,2007,Adeline,Illinois,115.0,8.33,8.59,2.38,,50000.0,83600.0,,99.13,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.15,0.15,1.77,1.77,0,0,0
1700295,2008,Adeline,Illinois,115.0,8.33,8.59,2.38,,50000.0,83600.0,,99.13,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.08,0.08,0.88,0.88,0,0,0
1700295,2009,Adeline,Illinois,115.0,8.33,8.52,2.38,,50000.0,83600.0,,99.13,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.08,0.08,0.89,0.89,0,0,0
1700295,2010,Adeline,Illinois,85.0,0.0,8.44,13.51,442.0,48438.0,87500.0,15.8,97.65,0.0,1.18,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1700295,2011,Adeline,Illinois,83.0,8.33,8.75,5.41,,50417.0,98300.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,3.48,3.48,0,0,0
1700295,2012,Adeline,Illinois,83.0,8.33,8.97,5.41,,50417.0,98300.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,1.69,1.69,0,0,0
1700295,2013,Adeline,Illinois,83.0,8.33,9.28,5.41,,50417.0,98300.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.82,0,0,0
1700295,2014,Adeline,Illinois,83.0,8.33,9.58,5.41,,50417.0,98300.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.79,0.79,0,0,0
1700295,2015,Adeline,Illinois,83.0,8.33,9.81,5.41,,50417.0,98300.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.15,1.55,2.33,0,0,0
1700295,2016,Adeline,Illinois,83.0,8.33,10.11,5.41,,50417.0,98300.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.23,2.26,3.01,0,0,0
1700516,2000,Albany,Illinois,895.0,5.27,,11.46,408.0,46719.0,82200.0,14.6,98.44,0.67,0.56,0.0,0.0,0.0,0.34,0.0,,,,,0,0,0
1700516,2001,Albany,Illinois,895.0,5.27,,11.46,408.0,46719.0,82200.0,14.6,98.44,0.67,0.56,0.0,0.0,0.0,0.34,0.0,,,,,0,0,0
1700516,2002,Albany,Illinois,895.0,5.27,,11.46,408.0,46719.0,82200.0,14.6,98.44,0.67,0.56,0.0,0.0,0.0,0.34,0.0,,,,,0,0,0
1700516,2003,Albany,Illinois,895.0,5.27,44.54,11.46,408.0,46719.0,82200.0,14.6,98.44,0.67,0.56,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0,0,0
1700516,2004,Albany,Illinois,895.0,5.27,45.49,11.46,408.0,46719.0,82200.0,14.6,98.44,0.67,0.56,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0,0,0
1700516,2005,Albany,Illinois,739.0,3.88,47.39,9.0,563.0,61875.0,113700.0,22.5,91.07,0.81,4.19,0.0,3.38,0.0,0.54,0.0,0.95,0.0,0.0,2.0,0,0,0
1700516,2006,Albany,Illinois,739.0,3.88,49.28,9.0,563.0,61875.0,113700.0,22.5,91.07,0.81,4.19,0.0,3.38,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0,0,0
1700516,2007,Albany,Illinois,739.0,3.88,50.23,9.0,563.0,61875.0,113700.0,22.5,91.07,0.81,4.19,0.0,3.38,0.0,0.54,0.0,0.95,0.95,1.89,1.89,0,0,0
1700516,2008,Albany,Illinois,739.0,3.88,52.13,9.0,563.0,61875.0,113700.0,22.5,91.07,0.81,4.19,0.0,3.38,0.0,0.54,0.0,0.95,0.0,0.0,1.82,0,0,0
1700516,2009,Albany,Illinois,739.0,3.88,,9.0,563.0,61875.0,113700.0,22.5,91.07,0.81,4.19,0.0,3.38,0.0,0.54,0.0,,,,,0,0,0
1700516,2010,Albany,Illinois,891.0,2.58,,14.62,531.0,61500.0,114600.0,23.9,96.75,0.11,2.24,0.22,0.34,0.0,0.34,0.0,,,,,0,0,0
1700516,2011,Albany,Illinois,1039.0,7.75,,19.04,700.0,43750.0,111800.0,30.8,96.05,0.0,1.73,1.15,1.06,0.0,0.0,0.0,,,,,0,0,0
1700516,2012,Albany,Illinois,1039.0,7.75,,19.04,700.0,43750.0,111800.0,30.8,96.05,0.0,1.73,1.15,1.06,0.0,0.0,0.0,,,,,0,0,0
1700516,2013,Albany,Illinois,1039.0,7.75,61.6,19.04,700.0,43750.0,111800.0,30.8,96.05,0.0,1.73,1.15,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1700516,2014,Albany,Illinois,1039.0,7.75,63.5,19.04,700.0,43750.0,111800.0,30.8,96.05,0.0,1.73,1.15,1.06,0.0,0.0,0.0,0.95,0.95,1.49,1.49,0,0,0
1700516,2015,Albany,Illinois,1039.0,7.75,66.34,19.04,700.0,43750.0,111800.0,30.8,96.05,0.0,1.73,1.15,1.06,0.0,0.0,0.0,1.9,1.9,2.86,2.86,0,0,0
1700516,2016,Albany,Illinois,1039.0,7.75,68.24,19.04,700.0,43750.0,111800.0,30.8,96.05,0.0,1.73,1.15,1.06,0.0,0.0,0.0,0.95,0.95,1.39,1.39,1,0,0
1700555,2000,Albers,Illinois,878.0,4.01,57.59,19.05,506.0,46964.0,101200.0,18.2,98.41,0.11,0.8,0.23,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1,0,0
1700555,2001,Albers,Illinois,878.0,4.01,58.46,19.05,506.0,46964.0,101200.0,18.2,98.41,0.11,0.8,0.23,0.0,0.0,0.46,0.0,0.76,0.0,0.0,1.3,1,0,0
1700555,2002,Albers,Illinois,878.0,4.01,58.53,19.05,506.0,46964.0,101200.0,18.2,98.41,0.11,0.8,0.23,0.0,0.0,0.46,0.0,0.04,0.04,0.06,0.06,1,0,0
1700555,2003,Albers,Illinois,878.0,4.01,59.4,19.05,506.0,46964.0,101200.0,18.2,98.41,0.11,0.8,0.23,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1,0,0
1700555,2004,Albers,Illinois,878.0,4.01,59.48,19.05,506.0,46964.0,101200.0,18.2,98.41,0.11,0.8,0.23,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1,0,0
1700555,2005,Albers,Illinois,972.0,1.41,60.35,10.13,754.0,73125.0,149000.0,20.0,92.7,0.82,6.48,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.06,0.06,0,0,0
1700555,2006,Albers,Illinois,972.0,1.41,61.22,10.13,754.0,73125.0,149000.0,20.0,92.7,0.82,6.48,0.0,0.0,0.0,0.0,0.0,0.76,0.76,1.24,1.24,0,0,0
1700555,2007,Albers,Illinois,972.0,1.41,61.29,10.13,754.0,73125.0,149000.0,20.0,92.7,0.82,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1700555,2008,Albers,Illinois,972.0,1.41,62.16,10.13,754.0,73125.0,149000.0,20.0,92.7,0.82,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1700555,2009,Albers,Illinois,972.0,1.41,62.23,10.13,754.0,73125.0,149000.0,20.0,92.7,0.82,6.48,0.0,0.0,0.0,0.0,0.0,2.29,0.76,1.22,3.67,1,0,0
1700555,2010,Albers,Illinois,1190.0,2.23,63.1,16.75,720.0,85341.0,157800.0,21.6,93.61,0.17,4.45,0.17,0.08,0.0,1.34,0.17,0.8,0.8,1.26,1.26,0,0,0
1700555,2011,Albers,Illinois,1134.0,4.98,64.66,11.52,685.0,73906.0,165100.0,18.8,92.15,1.59,4.14,0.0,1.23,0.0,0.88,0.0,0.8,0.0,0.0,1.23,0,0,0
1700555,2012,Albers,Illinois,1134.0,4.98,65.46,11.52,685.0,73906.0,165100.0,18.8,92.15,1.59,4.14,0.0,1.23,0.0,0.88,0.0,1.56,0.8,1.22,2.38,1,0,0
1700555,2013,Albers,Illinois,1134.0,4.98,67.05,11.52,685.0,73906.0,165100.0,18.8,92.15,1.59,4.14,0.0,1.23,0.0,0.88,0.0,0.8,0.76,1.14,1.19,0,0,0
1700555,2014,Albers,Illinois,1134.0,4.98,67.85,11.52,685.0,73906.0,165100.0,18.8,92.15,1.59,4.14,0.0,1.23,0.0,0.88,0.0,0.76,0.76,1.12,1.12,1,0,0
1700555,2015,Albers,Illinois,1134.0,4.98,69.41,11.52,685.0,73906.0,165100.0,18.8,92.15,1.59,4.14,0.0,1.23,0.0,0.88,0.0,1.56,0.04,0.05,2.25,0,0,0
1700555,2016,Albers,Illinois,1134.0,4.98,70.21,11.52,685.0,73906.0,165100.0,18.8,92.15,1.59,4.14,0.0,1.23,0.0,0.88,0.0,0.04,0.04,0.05,0.05,1,0,0
1700568,2000,Albion,Illinois,1933.0,12.15,224.41,25.2,302.0,29476.0,46000.0,23.4,98.5,0.16,0.57,0.1,0.41,0.0,0.1,0.16,0.0,0.0,0.0,0.0,0,0,0
1700568,2001,Albion,Illinois,1933.0,12.15,224.4,25.2,302.0,29476.0,46000.0,23.4,98.5,0.16,0.57,0.1,0.41,0.0,0.1,0.16,0.0,0.0,0.0,0.0,0,0,0
1700568,2002,Albion,Illinois,1933.0,12.15,227.15,25.2,302.0,29476.0,46000.0,23.4,98.5,0.16,0.57,0.1,0.41,0.0,0.1,0.16,1.91,0.91,0.4,0.84,0,0,0
1700568,2003,Albion,Illinois,1933.0,12.15,227.14,25.2,302.0,29476.0,46000.0,23.4,98.5,0.16,0.57,0.1,0.41,0.0,0.1,0.16,0.0,0.0,0.0,0.0,0,0,0
1700568,2004,Albion,Illinois,1933.0,12.15,227.98,25.2,302.0,29476.0,46000.0,23.4,98.5,0.16,0.57,0.1,0.41,0.0,0.1,0.16,0.0,0.0,0.0,0.0,0,0,0
1700568,2005,Albion,Illinois,1942.0,9.36,229.88,25.31,335.0,38843.0,51900.0,23.5,95.88,0.82,0.0,0.26,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0,0,0,0
1700568,2006,Albion,Illinois,1942.0,9.36,229.81,25.31,335.0,38843.0,51900.0,23.5,95.88,0.82,0.0,0.26,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0,0,0,0
1700568,2007,Albion,Illinois,1942.0,9.36,230.65,25.31,335.0,38843.0,51900.0,23.5,95.88,0.82,0.0,0.26,0.0,0.0,3.04,0.0,1.0,1.0,0.43,0.43,0,0,0
1700568,2008,Albion,Illinois,1942.0,9.36,230.64,25.31,335.0,38843.0,51900.0,23.5,95.88,0.82,0.0,0.26,0.0,0.0,3.04,0.0,0.91,0.91,0.4,0.4,0,0,0
1700568,2009,Albion,Illinois,1942.0,9.36,233.39,25.31,335.0,38843.0,51900.0,23.5,95.88,0.82,0.0,0.26,0.0,0.0,3.04,0.0,2.0,2.0,0.86,0.86,0,0,0
1700568,2010,Albion,Illinois,1988.0,14.34,233.38,26.7,440.0,35205.0,52000.0,25.1,96.83,0.3,1.41,0.05,0.25,0.0,1.11,0.05,0.0,0.0,0.0,0.0,0,0,0
1700568,2011,Albion,Illinois,2154.0,20.72,236.19,23.84,471.0,36250.0,63800.0,27.4,93.69,1.07,2.09,0.0,0.7,0.0,2.46,0.0,1.0,1.0,0.42,0.42,0,0,0
1700568,2012,Albion,Illinois,2154.0,20.72,237.95,23.84,471.0,36250.0,63800.0,27.4,93.69,1.07,2.09,0.0,0.7,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0,0,0
1700568,2013,Albion,Illinois,2154.0,20.72,240.77,23.84,471.0,36250.0,63800.0,27.4,93.69,1.07,2.09,0.0,0.7,0.0,2.46,0.0,1.0,1.0,0.42,0.42,0,0,0
1700568,2014,Albion,Illinois,2154.0,20.72,242.58,23.84,471.0,36250.0,63800.0,27.4,93.69,1.07,2.09,0.0,0.7,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0,0,0
1700568,2015,Albion,Illinois,2154.0,20.72,245.34,23.84,471.0,36250.0,63800.0,27.4,93.69,1.07,2.09,0.0,0.7,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0,0,0
1700568,2016,Albion,Illinois,2154.0,20.72,247.15,23.84,471.0,36250.0,63800.0,27.4,93.69,1.07,2.09,0.0,0.7,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0,0,0
1700646,2000,Aledo,Illinois,3613.0,8.1,401.59,27.62,406.0,33449.0,67800.0,20.7,97.92,0.44,0.72,0.11,0.3,0.0,0.47,0.03,0.94,0.0,0.0,0.23,1,0,0
1700646,2001,Aledo,Illinois,3613.0,8.1,404.54,27.62,406.0,33449.0,67800.0,20.7,97.92,0.44,0.72,0.11,0.3,0.0,0.47,0.03,0.0,0.0,0.0,0.0,1,0,0
1700646,2002,Aledo,Illinois,3613.0,8.1,408.38,27.62,406.0,33449.0,67800.0,20.7,97.92,0.44,0.72,0.11,0.3,0.0,0.47,0.03,2.72,2.72,0.67,0.67,1,0,0
1700646,2003,Aledo,Illinois,3613.0,8.1,411.31,27.62,406.0,33449.0,67800.0,20.7,97.92,0.44,0.72,0.11,0.3,0.0,0.47,0.03,1.87,1.87,0.46,0.46,0,0,0
